name,total_points,position_DEF,GW,team,opponent_team,position_FWD,position_GK,position_MID,game_avg_7,pos_id,initval,rank,diff_from_avg,opp_defense_rank,opp_attack_rank,team_cluster_rank,opp_cluster_rank,was_home,total_points_20
Kurt Zouma,1,1,17,5,12,0,0,0,2.4285714285714284,1,50.0,3.0,-1.4285714285714284,0,3,3,3,True,1
Adama Traoré,5,0,17,20,3,0,0,1,2.857142857142857,0,65.0,3.0,2.142857142857143,1,1,1,1,False,5
Joseph Willock,1,0,17,1,18,0,0,1,3.2857142857142856,0,50.0,3.0,-2.2857142857142856,3,0,0,0,False,1
Bernd Leno,7,0,17,1,18,0,1,0,4.142857142857143,3,50.0,3.0,2.8571428571428568,3,0,0,0,False,7
Ezgjan Alioski,1,1,17,9,17,0,0,0,1.5714285714285714,1,45.0,2.0,-0.5714285714285714,0,2,2,2,False,1
Daniel Ceballos Fernández,2,0,17,1,18,0,0,1,2.4285714285714284,0,50.0,3.0,-0.4285714285714284,3,0,0,0,False,2
Christian Pulisic,1,0,17,5,12,0,0,1,1.1428571428571428,0,85.0,2.0,-0.1428571428571428,0,3,3,3,True,1
Eric Dier,6,1,17,17,10,0,0,0,1.4285714285714286,1,50.0,2.0,4.571428571428571,2,2,2,2,True,6
James Justin,1,1,17,10,14,0,0,0,2.857142857142857,1,45.0,3.0,-1.8571428571428572,2,1,1,1,False,1
Thiago Thiago,1,1,17,5,12,0,0,0,2.142857142857143,1,55.0,2.0,-1.1428571428571428,0,3,3,3,True,1
Adam Lallana,1,0,17,3,20,0,0,1,1.7142857142857142,0,65.0,2.0,-0.7142857142857142,2,0,0,0,True,1
Jack Harrison,2,0,17,9,17,0,0,1,3.2857142857142856,0,55.0,3.0,-1.2857142857142856,0,2,2,2,False,2
Karl Darlow,1,0,17,14,9,0,1,0,1.1428571428571428,3,50.0,2.0,-0.1428571428571428,2,2,2,2,True,1
Leander Dendoncker,0,0,17,20,3,0,0,1,1.7142857142857142,0,50.0,2.0,-1.7142857142857142,1,1,1,1,False,0
Jan Bednarek,7,1,17,16,11,0,0,0,2.4285714285714284,1,45.0,3.0,4.571428571428571,0,2,2,2,True,7
Jordan Henderson,2,0,17,11,16,0,0,1,2.2857142857142856,0,55.0,3.0,-0.2857142857142856,3,1,1,1,False,2
Rui Pedro dos Santos Patrício,1,0,17,20,3,0,1,0,2.4285714285714284,3,55.0,3.0,-1.4285714285714284,1,1,1,1,False,1
Callum Robinson,2,0,17,18,1,1,0,0,2.2857142857142856,2,55.0,3.0,-0.2857142857142856,0,1,1,1,True,2
Fabio Silva,2,0,17,20,3,1,0,0,4.0,2,55.0,3.0,-2.0,1,1,1,1,False,2
Patrick Bamford,2,0,17,9,17,1,0,0,5.0,2,55.0,3.0,-3.0,0,2,2,2,False,2
Rúben Diogo da Silva Neves,10,0,17,20,3,0,0,1,3.0,0,55.0,3.0,7.0,1,1,1,1,False,10
Conor Coady,1,1,17,20,3,0,0,0,1.7142857142857142,1,50.0,2.0,-0.7142857142857142,1,1,1,1,False,1
Romain Saïss,7,1,17,20,3,0,0,0,2.4285714285714284,1,50.0,3.0,4.571428571428571,1,1,1,1,False,7
Sadio Mané,2,0,17,11,16,0,0,1,5.571428571428571,0,120.0,3.0,-3.571428571428571,3,1,1,1,False,2
James Rodríguez,1,0,17,7,19,0,0,1,1.7142857142857142,0,75.0,2.0,-0.7142857142857142,1,2,2,2,True,1
Allan Saint-Maximin,0,0,17,14,9,0,0,1,1.0,0,55.0,2.0,-1.0,2,2,2,2,True,0
Ross Barkley,0,0,17,2,13,0,0,1,1.7142857142857142,0,60.0,2.0,-1.7142857142857142,0,3,3,3,False,0
Wilfred Ndidi,2,0,17,10,14,0,0,1,1.5714285714285714,0,50.0,2.0,0.4285714285714286,2,1,1,1,False,2
Leandro Trossard,11,0,17,3,20,0,0,1,3.2857142857142856,0,60.0,3.0,7.714285714285714,2,0,0,0,True,11
Serge Aurier,0,1,17,17,10,0,0,0,1.4285714285714286,1,55.0,2.0,-1.4285714285714286,2,2,2,2,True,0
Mateusz Klich,2,0,17,9,17,0,0,1,2.7142857142857144,0,55.0,3.0,-0.7142857142857144,0,2,2,2,False,2
Callum Hudson-Odoi,7,0,17,5,12,0,0,1,1.5714285714285714,0,60.0,2.0,5.428571428571429,0,3,3,3,True,7
Che Adams,0,0,17,16,11,1,0,0,1.0,2,60.0,2.0,-1.0,0,2,2,2,True,0
Çaglar Söyüncü,1,1,17,10,14,0,0,0,0.7142857142857143,1,55.0,1.0,0.2857142857142857,2,1,1,1,False,1
Tammy Abraham,0,0,17,5,12,1,0,0,0.2857142857142857,2,75.0,1.0,-0.2857142857142857,0,3,3,3,True,0
Enda Stevens,1,1,17,15,6,0,0,0,1.5714285714285714,1,55.0,2.0,-0.5714285714285714,3,1,1,1,False,1
João Filipe Iria Santos Moutinho,2,0,17,20,3,0,0,1,1.5714285714285714,0,55.0,2.0,0.4285714285714286,1,1,1,1,False,2
Mason Holgate,2,1,17,7,19,0,0,0,4.428571428571429,1,50.0,3.0,-2.428571428571429,1,2,2,2,True,2
Benjamin Chilwell,1,1,17,5,12,0,0,0,2.5714285714285716,1,55.0,3.0,-1.5714285714285716,0,3,3,3,True,1
Aaron Cresswell,11,1,17,19,7,0,0,0,3.7142857142857144,1,50.0,3.0,7.285714285714286,1,1,1,1,False,11
Stuart Dallas,1,1,17,9,17,0,0,0,3.2857142857142856,1,45.0,3.0,-2.2857142857142856,0,2,2,2,False,1
Abdoulaye Doucouré,2,0,17,7,19,0,0,1,1.2857142857142858,0,55.0,2.0,0.7142857142857142,1,2,2,2,True,2
Alex Iwobi,0,0,17,7,19,0,0,1,1.8571428571428572,0,60.0,2.0,-1.8571428571428572,1,2,2,2,True,0
Dominic Calvert-Lewin,2,0,17,7,19,1,0,0,3.142857142857143,2,70.0,3.0,-1.1428571428571428,1,2,2,2,True,2
Andrew Robertson,1,1,17,11,16,0,0,0,5.428571428571429,1,70.0,3.0,-4.428571428571429,3,1,1,1,False,1
Richarlison de Andrade,2,0,17,7,19,1,0,0,3.142857142857143,2,80.0,3.0,-1.1428571428571428,1,2,2,2,True,2
Tanguy Ndombele,3,0,17,17,10,0,0,1,2.0,0,60.0,2.0,1.0,2,2,2,2,True,3
Willian Borges Da Silva,1,0,17,1,18,0,0,1,5.0,0,80.0,3.0,-4.0,3,0,0,0,False,1
Pierre-Emile Højbjerg,2,0,17,17,10,0,0,1,1.8571428571428572,0,50.0,2.0,0.1428571428571428,2,2,2,2,True,2
Marcos Alonso,0,1,17,5,12,0,0,0,2.142857142857143,1,60.0,2.0,-2.142857142857143,0,3,3,3,True,0
Joël Veltman,1,1,17,3,20,0,0,0,3.5714285714285716,1,45.0,3.0,-2.5714285714285716,2,0,0,0,True,1
Danny Ings,9,0,17,16,11,1,0,0,4.285714285714286,2,85.0,3.0,4.714285714285714,0,2,2,2,True,9
Jorge Luiz Frello Filho,0,0,17,5,12,0,0,1,2.5714285714285716,0,50.0,3.0,-2.5714285714285716,0,3,3,3,True,0
Héctor Bellerín,0,1,17,1,18,0,0,0,2.7142857142857144,1,50.0,3.0,-2.7142857142857144,3,0,0,0,False,0
Kieran Tierney,18,1,17,1,18,0,0,0,4.428571428571429,1,55.0,3.0,13.571428571428571,3,0,0,0,False,18
Chris Basham,1,1,17,15,6,0,0,0,0.8571428571428571,1,50.0,2.0,0.1428571428571429,3,1,1,1,False,1
Hakim Ziyech,2,0,17,5,12,0,0,1,2.5714285714285716,0,80.0,3.0,-0.5714285714285716,0,3,3,3,True,2
Callum Wilson,2,0,17,14,9,1,0,0,1.1428571428571428,2,65.0,2.0,0.8571428571428572,2,2,2,2,True,2
Roberto Firmino,2,0,17,11,16,1,0,0,4.428571428571429,2,95.0,3.0,-2.428571428571429,3,1,1,1,False,2
Reece James,0,1,17,5,12,0,0,0,3.7142857142857144,1,50.0,3.0,-3.7142857142857144,0,3,3,3,True,0
Jamie Vardy,5,0,17,10,14,1,0,0,4.571428571428571,2,100.0,3.0,0.4285714285714288,2,1,1,1,False,5
Trent Alexander-Arnold,2,1,17,11,16,0,0,0,3.7142857142857144,1,75.0,3.0,-1.7142857142857144,3,1,1,1,False,2
Kasper Schmeichel,2,0,17,10,14,0,1,0,3.0,3,55.0,3.0,-1.0,2,1,1,1,False,2
Kyle Bartley,1,1,17,18,1,0,0,0,1.7142857142857142,1,45.0,2.0,-0.7142857142857142,0,1,1,1,True,1
Toby Alderweireld,13,1,17,17,10,0,0,0,2.2857142857142856,1,55.0,3.0,10.714285714285715,2,2,2,2,True,13
Darnell Furlong,0,1,17,18,1,0,0,0,1.4285714285714286,1,45.0,2.0,-1.4285714285714286,0,1,1,1,True,0
Kyle Walker-Peters,6,1,17,16,11,0,0,0,2.2857142857142856,1,45.0,3.0,3.7142857142857144,0,2,2,2,True,6
Fabio Henrique Tavares,2,0,17,11,16,0,0,1,1.7142857142857142,0,55.0,2.0,0.2857142857142858,3,1,1,1,False,2
Solomon March,2,0,17,3,20,0,0,1,1.1428571428571428,0,50.0,2.0,0.8571428571428572,2,0,0,0,True,2
Mason Mount,2,0,17,5,12,0,0,1,3.0,0,70.0,3.0,-1.0,0,3,3,3,True,2
Tomas Soucek,11,0,17,19,7,0,0,1,6.285714285714286,0,50.0,3.0,4.714285714285714,1,1,1,1,False,11
Aaron Ramsdale,1,0,17,15,6,0,1,0,3.142857142857143,3,50.0,3.0,-2.142857142857143,3,1,1,1,False,1
Pascal Struijk,1,1,17,9,17,0,0,0,1.2857142857142858,1,40.0,2.0,-0.2857142857142858,0,2,2,2,False,1
Matt Ritchie,2,0,17,14,9,0,0,1,0.5714285714285714,0,50.0,1.0,1.4285714285714286,2,2,2,2,True,2
Jacob Murphy,1,0,17,14,9,0,0,1,1.7142857142857142,0,50.0,2.0,-0.7142857142857142,2,2,2,2,True,1
Alex McCarthy,0,0,17,16,11,0,1,0,2.2857142857142856,3,45.0,3.0,-2.2857142857142856,0,2,2,2,True,0
Declan Rice,3,0,17,19,7,0,0,1,1.8571428571428572,0,50.0,2.0,1.1428571428571428,1,1,1,1,False,3
Oliver Norwood,1,0,17,15,6,0,0,1,1.2857142857142858,0,50.0,2.0,-0.2857142857142858,3,1,1,1,False,1
Pedro Lomba Neto,5,0,17,20,3,0,0,1,2.5714285714285716,0,55.0,3.0,2.4285714285714284,1,1,1,1,False,5
Luke Ayling,1,1,17,9,17,0,0,0,1.5714285714285714,1,45.0,2.0,-0.5714285714285714,0,2,2,2,False,1
Hugo Lloris,7,0,17,17,10,0,1,0,3.5714285714285716,3,55.0,3.0,3.4285714285714284,2,2,2,2,True,7
Jordan Pickford,3,0,17,7,19,0,1,0,4.142857142857143,3,50.0,3.0,-1.1428571428571432,1,2,2,2,True,3
Emile Smith Rowe,9,0,17,1,18,0,0,1,2.7142857142857144,0,45.0,3.0,6.285714285714286,3,0,0,0,False,9
Alisson Ramses Becker,2,0,17,11,16,0,1,0,4.0,3,60.0,3.0,-2.0,3,1,1,1,False,2
Timothy Castagne,2,1,17,10,14,0,0,0,1.8571428571428572,1,55.0,2.0,0.1428571428571428,2,1,1,1,False,2
Steven Bergwijn,6,0,17,17,10,0,0,1,2.0,0,75.0,2.0,4.0,2,2,2,2,True,6
César Azpilicueta,1,1,17,5,12,0,0,0,4.571428571428571,1,60.0,3.0,-3.571428571428571,0,3,3,3,True,1
Harry Kane,12,0,17,17,10,1,0,0,6.285714285714286,2,105.0,3.0,5.714285714285714,2,2,2,2,True,12
Pascal Groß,0,0,17,3,20,0,0,1,2.5714285714285716,0,60.0,3.0,-2.5714285714285716,2,0,0,0,True,0
Bukayo Saka,8,0,17,1,18,0,0,1,3.0,0,55.0,3.0,5.0,3,0,0,0,False,8
Dan Burn,-2,1,17,3,20,0,0,0,1.4285714285714286,1,45.0,2.0,-3.428571428571429,2,0,0,0,True,-2
Lucas Rodrigues Moura da Silva,1,0,17,17,10,0,0,1,2.0,0,70.0,2.0,-1.0,2,2,2,2,True,1
Heung-Min Son,13,0,17,17,10,0,0,1,6.285714285714286,0,90.0,3.0,6.714285714285714,2,2,2,2,True,13
Ryan Bertrand,5,1,17,16,11,0,0,0,1.4285714285714286,1,50.0,2.0,3.571428571428571,0,2,2,2,True,5
Georginio Wijnaldum,2,0,17,11,16,0,0,1,2.0,0,55.0,2.0,0.0,3,1,1,1,False,2
John Fleck,1,0,17,15,6,0,0,1,1.8571428571428572,0,60.0,2.0,-0.8571428571428572,3,1,1,1,False,1
Hélder Wander Sousa de Azevedo e Costa,0,0,17,9,17,0,0,1,0.8571428571428571,0,55.0,2.0,-0.8571428571428571,0,2,2,2,False,0
Theo Walcott,3,0,17,16,11,0,0,1,1.4285714285714286,0,60.0,2.0,1.5714285714285714,0,2,2,2,True,3
Ayoze Pérez,0,0,17,10,14,0,0,1,1.8571428571428572,0,65.0,2.0,-1.8571428571428572,2,1,1,1,False,0
Harvey Barnes,2,0,17,10,14,0,0,1,2.0,0,70.0,2.0,0.0,2,1,1,1,False,2
Matt Phillips,2,0,17,18,1,0,0,1,2.4285714285714284,0,55.0,3.0,-0.4285714285714284,0,1,1,1,True,2
Jeff Hendrick,0,0,17,14,9,0,0,1,0.42857142857142855,0,50.0,1.0,-0.42857142857142855,2,2,2,2,True,0
Rodrigo Moreno,2,0,17,9,17,1,0,0,1.0,2,60.0,2.0,1.0,0,2,2,2,False,2
George Baldock,0,1,17,15,6,0,0,0,1.8571428571428572,1,55.0,2.0,-1.8571428571428572,3,1,1,1,False,0
Nicolas Pépé,0,0,17,1,18,0,0,1,2.5714285714285716,0,80.0,3.0,-2.5714285714285716,3,0,0,0,False,0
Yerry Mina,2,1,17,7,19,0,0,0,4.0,1,55.0,3.0,-2.0,1,2,2,2,True,2
Neal Maupay,7,0,17,3,20,1,0,0,2.2857142857142856,2,65.0,3.0,4.714285714285714,2,0,0,0,True,7
Jonjo Shelvey,1,0,17,14,9,0,0,1,1.5714285714285714,0,55.0,2.0,-0.5714285714285714,2,2,2,2,True,1
Angelo Ogbonna,7,1,17,19,7,0,0,0,2.142857142857143,1,50.0,2.0,4.857142857142858,1,1,1,1,False,7
Gylfi Sigurdsson,3,0,17,7,19,0,0,1,4.285714285714286,0,70.0,3.0,-1.2857142857142856,1,2,2,2,True,3
Jarrod Bowen,3,0,17,19,7,0,0,1,3.0,0,65.0,3.0,0.0,1,1,1,1,False,3
Ivan Ricardo Neves Abreu Cavaleiro,8,0,18,8,17,0,0,1,3.7142857142857144,0,55.0,3.0,4.285714285714286,0,2,2,2,False,8
Jordan Pickford,2,0,18,7,20,0,1,0,2.0,3,50.0,2.0,0.0,2,0,0,0,False,2
Daniel Ceballos Fernández,3,0,18,1,6,0,0,1,1.1428571428571428,0,50.0,2.0,1.8571428571428572,3,1,1,1,True,3
Joel Ward,6,1,18,6,1,0,0,0,2.2857142857142856,1,45.0,3.0,3.7142857142857144,0,1,1,1,False,6
Harrison Reed,2,0,18,8,17,0,0,1,1.8571428571428572,0,45.0,2.0,0.1428571428571428,0,2,2,2,False,2
Pierre-Emerick Aubameyang,3,0,18,1,6,0,0,1,2.4285714285714284,0,120.0,3.0,0.5714285714285716,3,1,1,1,True,3
Conor Coady,1,1,18,20,7,0,0,0,2.142857142857143,1,50.0,2.0,-1.1428571428571428,1,1,1,1,True,1
Alexandre Lacazette,2,0,18,1,6,1,0,0,3.857142857142857,2,85.0,3.0,-1.8571428571428572,3,1,1,1,True,2
Richarlison de Andrade,1,0,18,7,20,1,0,0,6.0,2,80.0,3.0,-5.0,2,0,0,0,False,1
Jairo Riedewald,0,0,18,6,1,0,0,1,0.8571428571428571,0,45.0,2.0,-0.8571428571428571,0,1,1,1,False,0
Yerry Mina,2,1,18,7,20,0,0,0,1.8571428571428572,1,55.0,2.0,0.1428571428571428,2,0,0,0,False,2
Willian Borges Da Silva,0,0,18,1,6,0,0,1,0.8571428571428571,0,80.0,2.0,-0.8571428571428571,3,1,1,1,True,0
Kieran Tierney,0,1,18,1,6,0,0,0,5.0,1,55.0,3.0,-5.0,3,1,1,1,True,0
Gary Cahill,0,1,18,6,1,0,0,0,0.5714285714285714,1,45.0,1.0,-0.5714285714285714,0,1,1,1,False,0
Adama Traoré,0,0,18,20,7,0,0,1,2.4285714285714284,0,65.0,3.0,-2.4285714285714284,1,1,1,1,True,0
Michael Keane,11,1,18,7,20,0,0,0,5.285714285714286,1,50.0,3.0,5.714285714285714,2,0,0,0,False,11
Leandro Trossard,2,0,18,3,12,0,0,1,4.571428571428571,0,60.0,3.0,-2.571428571428571,0,3,3,3,False,2
Romain Saïss,1,1,18,20,7,0,0,0,2.4285714285714284,1,50.0,3.0,-1.4285714285714284,1,1,1,1,True,1
Mason Holgate,1,1,18,7,20,0,0,0,1.1428571428571428,1,50.0,2.0,-0.1428571428571428,2,0,0,0,False,1
David McGoldrick,1,0,18,15,14,1,0,0,2.857142857142857,2,55.0,3.0,-1.8571428571428572,2,1,1,1,True,1
Pedro Lomba Neto,2,0,18,20,7,0,0,1,2.5714285714285716,0,55.0,3.0,-0.5714285714285716,1,1,1,1,True,2
Mario Lemina,0,0,18,8,17,0,0,1,1.0,0,45.0,2.0,-1.0,0,2,2,2,False,0
Andros Townsend,3,0,18,6,1,0,0,1,2.7142857142857144,0,60.0,3.0,0.2857142857142856,0,1,1,1,False,3
Luka Milivojevic,3,0,18,6,1,0,0,1,1.0,0,60.0,2.0,2.0,0,1,1,1,False,3
Alphonse Areola,3,0,18,8,17,0,1,0,2.7142857142857144,3,45.0,3.0,0.2857142857142856,0,2,2,2,False,3
Adam Lallana,0,0,18,3,12,0,0,1,1.1428571428571428,0,65.0,2.0,-1.1428571428571428,0,3,3,3,False,0
Fabio Silva,2,0,18,20,7,1,0,0,1.2857142857142858,2,55.0,2.0,0.7142857142857142,1,1,1,1,True,2
Eberechi Eze,3,0,18,6,1,0,0,1,2.7142857142857144,0,60.0,3.0,0.2857142857142856,0,1,1,1,False,3
Neal Maupay,1,0,18,3,12,1,0,0,1.8571428571428572,2,65.0,2.0,-0.8571428571428572,0,3,3,3,False,1
Enda Stevens,0,1,18,15,14,0,0,0,1.5714285714285714,1,55.0,2.0,-1.5714285714285714,2,1,1,1,True,0
Oliver Norwood,3,0,18,15,14,0,0,1,1.7142857142857142,0,50.0,2.0,1.2857142857142858,2,1,1,1,True,3
George Baldock,0,1,18,15,14,0,0,0,1.4285714285714286,1,55.0,2.0,-1.4285714285714286,2,1,1,1,True,0
Rui Pedro dos Santos Patrício,1,0,18,20,7,0,1,0,2.142857142857143,3,55.0,2.0,-1.1428571428571428,1,1,1,1,True,1
Rúben Diogo da Silva Neves,7,0,18,20,7,0,0,1,4.857142857142857,0,55.0,3.0,2.1428571428571432,1,1,1,1,True,7
Héctor Bellerín,8,1,18,1,6,0,0,0,2.142857142857143,1,50.0,2.0,5.857142857142858,3,1,1,1,True,8
Nicolas Pépé,1,0,18,1,6,0,0,1,5.571428571428571,0,80.0,3.0,-4.571428571428571,3,1,1,1,True,1
Jeffrey Schlupp,0,0,18,6,1,0,0,1,1.7142857142857142,0,55.0,2.0,-1.7142857142857142,0,1,1,1,False,0
Lewis Dunk,2,1,18,3,12,0,0,0,2.5714285714285716,1,50.0,3.0,-0.5714285714285716,0,3,3,3,False,2
Christian Benteke,2,0,18,6,1,1,0,0,3.7142857142857144,2,55.0,3.0,-1.7142857142857144,0,1,1,1,False,2
Joseph Willock,0,0,18,1,6,0,0,1,1.0,0,50.0,2.0,-1.0,3,1,1,1,True,0
Lucas Digne,5,1,18,7,20,0,0,0,4.428571428571429,1,60.0,3.0,0.5714285714285712,2,0,0,0,False,5
Bobby Decordova-Reid,2,0,18,8,17,1,0,0,2.5714285714285716,2,55.0,3.0,-0.5714285714285716,0,2,2,2,False,2
Jordan Ayew,1,0,18,6,1,1,0,0,1.0,2,60.0,2.0,0.0,0,1,1,1,False,1
Aaron Ramsdale,9,0,18,15,14,0,1,0,4.285714285714286,3,50.0,3.0,4.714285714285714,2,1,1,1,True,9
Yves Bissouma,0,0,18,3,12,0,0,1,1.7142857142857142,0,45.0,2.0,-1.7142857142857142,0,3,3,3,False,0
John Fleck,3,0,18,15,14,0,0,1,2.0,0,60.0,2.0,1.0,2,1,1,1,True,3
Ben Osborn,3,0,18,15,14,0,0,1,1.8571428571428572,0,50.0,2.0,1.1428571428571428,2,1,1,1,True,3
Aleksandar Mitrović,0,0,18,8,17,1,0,0,2.5714285714285716,2,60.0,3.0,-2.5714285714285716,0,2,2,2,False,0
Adam Webster,1,1,18,3,12,0,0,0,3.142857142857143,1,45.0,3.0,-2.142857142857143,0,3,3,3,False,1
Emile Smith Rowe,3,0,18,1,6,0,0,1,3.142857142857143,0,45.0,3.0,-0.1428571428571428,3,1,1,1,True,3
Seamus Coleman,1,1,18,7,20,0,0,0,1.4285714285714286,1,50.0,2.0,-0.4285714285714286,2,0,0,0,False,1
Chris Basham,1,1,18,15,14,0,0,0,0.7142857142857143,1,50.0,1.0,0.2857142857142857,2,1,1,1,True,1
Granit Xhaka,3,0,18,1,6,0,0,1,2.2857142857142856,0,55.0,3.0,0.7142857142857144,3,1,1,1,True,3
Pascal Groß,0,0,18,3,12,0,0,1,4.142857142857143,0,60.0,3.0,-4.142857142857143,0,3,3,3,False,0
Dominic Calvert-Lewin,0,0,18,7,20,1,0,0,6.285714285714286,2,70.0,3.0,-6.285714285714286,2,0,0,0,False,0
Abdoulaye Doucouré,1,0,18,7,20,0,0,1,2.5714285714285716,0,55.0,3.0,-1.5714285714285716,2,0,0,0,False,1
João Filipe Iria Santos Moutinho,2,0,18,20,7,0,0,1,1.7142857142857142,0,55.0,2.0,0.2857142857142858,1,1,1,1,True,2
Tyrick Mitchell,8,1,18,6,1,0,0,0,4.285714285714286,1,40.0,3.0,3.7142857142857144,0,1,1,1,False,8
Alex Iwobi,8,0,18,7,20,0,0,1,2.0,0,60.0,2.0,6.0,2,0,0,0,False,8
Bukayo Saka,3,0,18,1,6,0,0,1,3.4285714285714284,0,55.0,3.0,-0.4285714285714284,3,1,1,1,True,3
Gabriel Magalhães,0,1,18,1,6,0,0,0,2.4285714285714284,1,50.0,3.0,-2.4285714285714284,3,1,1,1,True,0
Bernd Leno,6,0,18,1,6,0,1,0,4.285714285714286,3,50.0,3.0,1.7142857142857144,3,1,1,1,True,6
Ainsley Maitland-Niles,6,1,18,1,6,0,0,0,2.4285714285714284,1,50.0,3.0,3.5714285714285716,3,1,1,1,True,6
Willy Boly,0,1,18,20,7,0,0,0,1.7142857142857142,1,55.0,2.0,-1.7142857142857142,1,1,1,1,True,0
John Egan,7,1,18,15,14,0,0,0,3.142857142857143,1,50.0,3.0,3.857142857142857,2,1,1,1,True,7
Antonee Robinson,2,1,18,8,17,0,0,0,2.0,1,45.0,2.0,0.0,0,2,2,2,False,2
Vicente Guaita,10,0,18,6,1,0,1,0,4.285714285714286,3,50.0,3.0,5.714285714285714,0,1,1,1,False,10
Dan Burn,2,1,18,3,12,0,0,0,2.142857142857143,1,45.0,2.0,-0.1428571428571428,0,3,3,3,False,2
James Rodríguez,2,0,18,7,20,0,0,1,2.857142857142857,0,75.0,3.0,-0.8571428571428572,2,0,0,0,False,2
Max Kilman,0,1,18,20,7,0,0,0,1.7142857142857142,1,40.0,2.0,-1.7142857142857142,1,1,1,1,True,0
Joël Veltman,1,1,18,3,12,0,0,0,1.2857142857142858,1,45.0,2.0,-0.2857142857142858,0,3,3,3,False,1
Cheikhou Kouyaté,3,0,18,6,1,0,0,1,2.0,0,50.0,2.0,1.0,0,1,1,1,False,3
Patrick van Aanholt,0,1,18,6,1,0,0,0,0.14285714285714285,1,55.0,1.0,-0.14285714285714285,0,1,1,1,False,0
Wilfried Zaha,3,0,18,6,1,0,0,1,3.142857142857143,0,70.0,3.0,-0.1428571428571428,0,1,1,1,False,3
Ruben Loftus-Cheek,2,0,18,8,17,0,0,1,1.4285714285714286,0,60.0,2.0,0.5714285714285714,0,2,2,2,False,2
Leander Dendoncker,2,0,18,20,7,0,0,1,1.7142857142857142,0,50.0,2.0,0.2857142857142858,1,1,1,1,True,2
Gylfi Sigurdsson,2,0,18,7,20,0,0,1,2.142857142857143,0,70.0,2.0,-0.1428571428571428,2,0,0,0,False,2
Daniel Castelo Podence,0,0,18,20,7,0,0,1,2.142857142857143,0,55.0,2.0,-2.142857142857143,1,1,1,1,True,0
André-Frank Zambo Anguissa,1,0,18,8,17,0,0,1,2.7142857142857144,0,45.0,3.0,-1.7142857142857144,0,2,2,2,False,1
Ben White,2,1,18,3,12,0,0,0,2.2857142857142856,1,45.0,3.0,-0.2857142857142856,0,3,3,3,False,2
Solomon March,1,0,18,3,12,0,0,1,2.4285714285714284,0,50.0,3.0,-1.4285714285714284,0,3,3,3,False,1
Rob Holding,6,1,18,1,6,0,0,0,5.0,1,45.0,3.0,1.0,3,1,1,1,True,6
Joelinton Cássio Apolinário de Lira,2,0,19,14,1,1,0,0,0.8571428571428571,2,60.0,2.0,1.1428571428571428,0,1,1,1,False,2
Mason Mount,2,0,19,5,9,0,0,1,3.142857142857143,0,70.0,3.0,-1.1428571428571428,2,2,2,2,False,2
Alphonse Areola,3,0,19,8,5,0,1,0,1.5714285714285714,3,45.0,2.0,1.4285714285714286,0,2,2,2,True,3
Federico Fernández,0,1,19,14,2,0,0,0,0.42857142857142855,1,50.0,1.0,-0.42857142857142855,1,1,1,1,False,0
Allan Saint-Maximin,1,0,19,14,2,0,0,1,2.2857142857142856,0,55.0,3.0,-1.2857142857142856,1,1,1,1,False,1
Federico Fernández,0,1,19,14,1,0,0,0,0.42857142857142855,1,50.0,1.0,-0.42857142857142855,0,1,1,1,False,0
Pablo Fornals,1,0,19,19,18,0,0,1,2.2857142857142856,0,65.0,3.0,-1.2857142857142856,3,0,0,0,True,1
Alisson Ramses Becker,10,0,19,11,13,0,1,0,3.142857142857143,3,60.0,3.0,6.857142857142858,0,3,3,3,True,10
Kelechi Iheanacho,1,0,19,10,5,1,0,0,1.5714285714285714,2,60.0,2.0,-0.5714285714285714,0,2,2,2,True,1
Georginio Wijnaldum,3,0,19,11,13,0,0,1,3.142857142857143,0,55.0,3.0,-0.1428571428571428,0,3,3,3,True,3
Ayoze Pérez,1,0,19,10,16,0,0,1,1.5714285714285714,0,65.0,2.0,-0.5714285714285714,3,1,1,1,True,1
Michail Antonio,9,0,19,19,18,1,0,0,6.0,2,65.0,3.0,3.0,3,0,0,0,True,9
Mohamed Salah,3,0,19,11,13,0,0,1,8.0,0,120.0,3.0,-5.0,0,3,3,3,True,3
Karl Darlow,2,0,19,14,1,0,1,0,2.2857142857142856,3,50.0,3.0,-0.2857142857142856,0,1,1,1,False,2
Jonjo Shelvey,2,0,19,14,2,0,0,1,2.0,0,55.0,2.0,0.0,1,1,1,1,False,2
Darnell Furlong,1,1,19,18,20,0,0,0,3.142857142857143,1,45.0,3.0,-2.142857142857143,2,0,0,0,False,1
Ainsley Maitland-Niles,0,1,19,1,14,0,0,0,2.2857142857142856,1,50.0,3.0,-2.2857142857142856,2,1,1,1,True,0
Jeff Hendrick,2,0,19,14,2,0,0,1,1.5714285714285714,0,50.0,2.0,0.4285714285714286,1,1,1,1,False,2
Nathan Redmond,0,0,19,16,9,0,0,1,1.5714285714285714,0,65.0,2.0,-1.5714285714285714,2,2,2,2,False,0
Granit Xhaka,3,0,19,1,14,0,0,1,2.2857142857142856,0,55.0,3.0,0.7142857142857144,2,1,1,1,True,3
James Maddison,9,0,19,10,16,0,0,1,3.857142857142857,0,70.0,3.0,5.142857142857142,3,1,1,1,True,9
Che Adams,2,0,19,16,9,1,0,0,3.857142857142857,2,60.0,3.0,-1.8571428571428572,2,2,2,2,False,2
